Using device: cuda
Scrambled cube:    DRR
   UUD
   LDB
BFFUFLULFDUL
ULDRFRBRFLBB
FDDRLFUFBRUL
   BBR
   BDR
   DLU

Scrambled cube: D U' D D' R D' F' D' R' L' F B' U R D B' U B' 
Solving...
Generation 1: Best Fitness = -10.652382850646973, Best Solution = U R D' R' R' B' R' B R' U' L' L' U L U D' L' R' F R U' L D' R 
Generation 24: Best Fitness = -11.02757453918457, Best Solution = F U D F R U' U' L D' L' U L , Temperature = 84.48545822155127
Generation 25: Best Fitness = -11.768692016601562, Best Solution = R' F' F' B' D F D R B' , Temperature = 83.89406001400042
Generation 26: Best Fitness = -11.319035530090332, Best Solution = D L D B D L' F' R' , Temperature = 83.3068015939024
Generation 27: Best Fitness = -11.25442123413086, Best Solution = B' U' D' U B L' F F U' L F' B R' L D B' , Temperature = 82.72365398274509
Generation 28: Best Fitness = -11.498891830444336, Best Solution = L' D F R' F' B D B R' B' , Temperature = 82.14458840486587
Generation 29: Best Fitness = -11.177390098571777, Best Solution = U R U B' F' U' F U R B R F , Temperature = 81.5695762860318
Generation 30: Best Fitness = -11.895415306091309, Best Solution = U' F' R U R' F L' B' R' D R U' D L U , Temperature = 80.99858925202957
Generation 31: Best Fitness = -11.306386947631836, Best Solution = F U B U' D F' U' R U' U' L' B F' U' U' , Temperature = 80.43159912726537
Generation 32: Best Fitness = -11.61697006225586, Best Solution = F' L' F R B' F' F' R' U R' L' D , Temperature = 79.86857793337451
Generation 33: Best Fitness = -10.357217788696289, Best Solution = R' R' D' F L R L B B F , Temperature = 79.30949788784089
Generation 34: Best Fitness = -11.271374702453613, Best Solution = B R B' D' B B F B F D' U R B R' U F D' D' U' B F B U F U F' B' , Temperature = 78.75433140262601
Generation 35: Best Fitness = -11.349504470825195, Best Solution = B R B' D' B B U R' B R U D' F B F F D' D' U' B F B U F U F' B' , Temperature = 78.20305108280762
Generation 36: Best Fitness = -11.50322437286377, Best Solution = R' F D F L' D R' B D L R U' F' R' U' R L' L' B U D' R' L' B U' , Temperature = 77.65562972522797
Generation 37: Best Fitness = -11.488592147827148, Best Solution = D B' U B' U L' , Temperature = 77.11204031715137
Generation 38: Best Fitness = -10.599068641662598, Best Solution = D B' U R' B' U R L U L' F U L' R' D R U' F' U' F' R' R' L' F' , Temperature = 76.57225603493131
Generation 39: Best Fitness = -11.407933235168457, Best Solution = L' B D' R U' B' D F' D' F U' B' F' D' F F B' L' L' R' R' U' U' B' F B U' B L' , Temperature = 76.03625024268679
Generation 40: Best Fitness = -10.461420059204102, Best Solution = R' D B' R' B U' R , Temperature = 75.50399649098799
Generation 41: Best Fitness = -11.403517723083496, Best Solution = D' D' L' U B' B' R' F' U' L F D F R' D' , Temperature = 74.97546851555107
Generation 42: Best Fitness = -11.145147323608398, Best Solution = B' L U' B' D' D' R' D' F , Temperature = 74.45064023594222
Generation 43: Best Fitness = -11.284802436828613, Best Solution = B' R' D' L F' R' D R L' , Temperature = 73.92948575429062
Generation 44: Best Fitness = -11.806159973144531, Best Solution = B R' F B' F U L' B D' L' D' L' D R' U F R B U , Temperature = 73.41197935401058
Generation 45: Best Fitness = -11.4149169921875, Best Solution = L R' B' R' B' F' R U' R U' B , Temperature = 72.89809549853251
Generation 46: Best Fitness = -11.165135383605957, Best Solution = D' F L F' R B D' F' B' R L' R' F L' B' F' , Temperature = 72.38780883004279
Generation 47: Best Fitness = -11.532418251037598, Best Solution = B' U B' L' D L' D' R F' U' R D D F' D' B' F' B' U' , Temperature = 71.88109416823248
Generation 48: Best Fitness = -11.454558372497559, Best Solution = U B L' B U B' D' R' , Temperature = 71.37792650905484
Generation 49: Best Fitness = -11.501178741455078, Best Solution = R R D B' R U F U F' L R B' , Temperature = 70.87828102349145
Generation 50: Best Fitness = -11.45647144317627, Best Solution = B' F' R F' B L' F' B' L' D B' L L F' D R' U B' , Temperature = 70.382133056327
Generation 51: Best Fitness = -11.553006172180176, Best Solution = D' R U' U' R F L' B , Temperature = 69.88945812493272
Generation 52: Best Fitness = -11.365494728088379, Best Solution = F D' R' L' U B U' F' F' , Temperature = 69.40023191805818
Generation 1: Best Fitness = -10.84626293182373, Best Solution = F D U' F' D' R' B' R' B' U D F F U' R B' L' F' B D' D' U' , Temperature = 98.0
Generation 2: Best Fitness = -10.726561546325684, Best Solution = U' D D B R' R' F' B' F U R D F' U B' F F B' F B F' , Temperature = 96.03999999999999
Generation 3: Best Fitness = -10.076614379882812, Best Solution = B' U D B L D' R D' F' L' R U U F L L D F B R' R' L' B F' D' , Temperature = 94.11919999999999
Generation 4: Best Fitness = -10.763833999633789, Best Solution = F' R D R' B B R L F R D' B U' F U' B D R' L R' D U' D' F' , Temperature = 92.23681599999999
Generation 5: Best Fitness = -11.067761421203613, Best Solution = U' D L L B B F D' R' L' R' B R' F' B' L' B D' R B F D' , Temperature = 90.39207968
Generation 6: Best Fitness = -10.880182266235352, Best Solution = U' D F' R' D' R B' L U' R L U D' B' L D' D' R' F' , Temperature = 88.58423808639999
Generation 7: Best Fitness = -11.145715713500977, Best Solution = F' D' F' L B' L R' B U' L' L' F R' R' U' B' L L F' U B' U' B U , Temperature = 86.812553324672
Generation 8: Best Fitness = -10.583771705627441, Best Solution = F' U F' U F R D' F B' L U B R' R' D B , Temperature = 85.07630225817856
Generation 9: Best Fitness = -11.343155860900879, Best Solution = L U B' L' U F' F' R' F R' B U L U R F L L U' B L D , Temperature = 83.37477621301498
Generation 10: Best Fitness = -11.051302909851074, Best Solution = L R' D D U D R' U D U B' B' L' F , Temperature = 81.70728068875468
Generation 11: Best Fitness = -10.717628479003906, Best Solution = R F' B F B R U L' F' L D' D' U' R' F' D U' L' R R , Temperature = 80.07313507497959
Generation 12: Best Fitness = -10.676680564880371, Best Solution = U B L' D' U' D B' L' R' L D' , Temperature = 78.47167237347999
Generation 13: Best Fitness = -10.926568031311035, Best Solution = R L B' F' R F D' F' U R U , Temperature = 76.90223892601038
Generation 14: Best Fitness = -10.723541259765625, Best Solution = D U F R B' D' B' B' U L R L' , Temperature = 75.36419414749018
Generation 15: Best Fitness = -11.23485279083252, Best Solution = D B R' U' L L F' R D F R' U B' F' U B' , Temperature = 73.85691026454037
Generation 16: Best Fitness = -10.96112060546875, Best Solution = B F' B' F D R' L U' F D F R' D' , Temperature = 72.37977205924956
Generation 17: Best Fitness = -10.735836029052734, Best Solution = F' R R D U U B , Temperature = 70.93217661806457
Generation 18: Best Fitness = -11.134690284729004, Best Solution = F B F U R D' U B D U B' D' U' D F R , Temperature = 69.51353308570329
Generation 19: Best Fitness = -10.552172660827637, Best Solution = B' B' U' F' R' L , Temperature = 68.12326242398922
Generation 20: Best Fitness = -11.015515327453613, Best Solution = D R F D' , Temperature = 66.76079717550944
Generation 21: Best Fitness = -10.643455505371094, Best Solution = D R' U B' R' U F' R , Temperature = 65.42558123199925
Generation 22: Best Fitness = -9.994393348693848, Best Solution = D D L , Temperature = 64.11706960735926
Generation 23: Best Fitness = -11.164572715759277, Best Solution = U F' B' R' D' R' F' R' L D' D' R' D' L' , Temperature = 62.83472821521207
Generation 24: Best Fitness = -10.576263427734375, Best Solution = U D F R' L , Temperature = 61.57803365090783
Generation 25: Best Fitness = -9.314545631408691, Best Solution = D D L F , Temperature = 60.34647297788967
Generation 26: Best Fitness = -10.361748695373535, Best Solution = R' U B , Temperature = 59.13954351833188
Generation 27: Best Fitness = -9.314545631408691, Best Solution = D' D' L F , Temperature = 57.95675264796524
Generation 28: Best Fitness = -9.326236724853516, Best Solution = D R' U , Temperature = 56.79761759500593
Generation 29: Best Fitness = -10.270569801330566, Best Solution = R' U B U' R' B' D' , Temperature = 55.66166524310581
Generation 30: Best Fitness = -9.210469245910645, Best Solution = D R' U B R' , Temperature = 54.54843193824369
Generation 31: Best Fitness = -9.044232368469238, Best Solution = D R' U F' D U' F , Temperature = 53.45746329947881
Generation 32: Best Fitness = -9.994393348693848, Best Solution = D' D' L , Temperature = 52.38831403348923
Generation 33: Best Fitness = -9.222564697265625, Best Solution = D R' D , Temperature = 51.34054775281945
Generation 34: Best Fitness = -10.45921802520752, Best Solution = D D , Temperature = 50.313736797763056
Generation 35: Best Fitness = -9.314545631408691, Best Solution = D' D' L F , Temperature = 49.3074620618078
Generation 36: Best Fitness = -9.326236724853516, Best Solution = D R' U , Temperature = 48.32131282057164
Generation 37: Best Fitness = -9.994393348693848, Best Solution = D D L , Temperature = 47.35488656416021
Generation 38: Best Fitness = -10.45921802520752, Best Solution = D' D' , Temperature = 46.407788832877
Generation 39: Best Fitness = -9.994393348693848, Best Solution = D' D' L , Temperature = 45.47963305621946
Generation 40: Best Fitness = -10.363983154296875, Best Solution = R R B' L' , Temperature = 44.57004039509507
Generation 41: Best Fitness = -10.363983154296875, Best Solution = R R B' L' , Temperature = 43.67863958719317
Generation 42: Best Fitness = -9.269000053405762, Best Solution = R' R' U D F F , Temperature = 42.80506679544931
Generation 43: Best Fitness = -9.326236724853516, Best Solution = D R' U , Temperature = 41.94896545954032
Generation 44: Best Fitness = -9.314545631408691, Best Solution = F B F' B' D D L F , Temperature = 41.10998615034951
Generation 45: Best Fitness = -10.295228958129883, Best Solution = D D L U' , Temperature = 40.287786427342525
Generation 46: Best Fitness = -10.398531913757324, Best Solution = R' U B F , Temperature = 39.482030698795676
Generation 47: Best Fitness = -9.994393348693848, Best Solution = D D L , Temperature = 38.69239008481976
Generation 48: Best Fitness = -10.787713050842285, Best Solution = D U , Temperature = 37.918542283123365
Generation 49: Best Fitness = -9.994393348693848, Best Solution = U' D D U L , Temperature = 37.160171437460896
Generation 50: Best Fitness = -9.994393348693848, Best Solution = D D L , Temperature = 36.41696800871168
Generation 51: Best Fitness = -9.326236724853516, Best Solution = D R' U , Temperature = 35.688628648537446
Generation 52: Best Fitness = -10.361748695373535, Best Solution = R' U B , Temperature = 34.9748560755667
Generation 53: Best Fitness = -10.363983154296875, Best Solution = R' R' B' L' , Temperature = 34.27535895405536
Generation 54: Best Fitness = -9.108745574951172, Best Solution = D R' D L R , Temperature = 33.58985177497426
Generation 55: Best Fitness = -8.68966007232666, Best Solution = U F R' D' R U' F' , Temperature = 32.91805473947477
Generation 56: Best Fitness = -9.314545631408691, Best Solution = D' D' L F , Temperature = 32.25969364468527
Generation 57: Best Fitness = -9.994393348693848, Best Solution = D' D' L , Temperature = 31.614499771791564
Generation 58: Best Fitness = -9.994393348693848, Best Solution = D D L , Temperature = 30.98220977635573
Generation 59: Best Fitness = -9.716904640197754, Best Solution = B' R' B' B' U R , Temperature = 30.362565580828615
Generation 60: Best Fitness = -9.994393348693848, Best Solution = D D L , Temperature = 29.755314269212043
Generation 61: Best Fitness = -9.326236724853516, Best Solution = D R' U , Temperature = 29.160207983827803
Generation 62: Best Fitness = -9.44466495513916, Best Solution = D R' U F B , Temperature = 28.577003824151248
Generation 63: Best Fitness = -10.45921802520752, Best Solution = D D , Temperature = 28.005463747668223
Generation 64: Best Fitness = -9.4408540725708, Best Solution = R U' R' R' B U' F' L' , Temperature = 27.445354472714858
Generation 65: Best Fitness = -9.994393348693848, Best Solution = D D L , Temperature = 26.89644738326056
Generation 66: Best Fitness = -9.222564697265625, Best Solution = D R' D , Temperature = 26.35851843559535
Generation 67: Best Fitness = -9.326236724853516, Best Solution = D R' U , Temperature = 25.831348066883443
Generation 68: Best Fitness = -9.966973304748535, Best Solution = D R' U B' , Temperature = 25.314721105545775
Generation 69: Best Fitness = -9.994393348693848, Best Solution = D U' D U L , Temperature = 24.80842668343486
Generation 70: Best Fitness = -9.326236724853516, Best Solution = D R' U , Temperature = 24.312258149766162
Generation 71: Best Fitness = -9.739147186279297, Best Solution = D R' D L U' , Temperature = 23.826012986770838
Generation 72: Best Fitness = -10.398531913757324, Best Solution = R' U B F , Temperature = 23.349492727035422
Generation 73: Best Fitness = -9.994393348693848, Best Solution = D' D' L , Temperature = 22.88250287249471
Generation 74: Best Fitness = -9.994393348693848, Best Solution = D D L , Temperature = 22.42485281504482
Generation 75: Best Fitness = -10.45921802520752, Best Solution = D D , Temperature = 21.97635575874392
Generation 76: Best Fitness = -9.326236724853516, Best Solution = D R' U , Temperature = 21.53682864356904
Generation 77: Best Fitness = -9.994393348693848, Best Solution = D D L , Temperature = 21.10609207069766
Generation 78: Best Fitness = -9.326236724853516, Best Solution = D R' U , Temperature = 20.683970229283705
Generation 79: Best Fitness = -10.177016258239746, Best Solution = R U F R U' U' F' L F R L F' , Temperature = 20.27029082469803
Generation 80: Best Fitness = -9.326236724853516, Best Solution = D R' U , Temperature = 19.86488500820407
Generation 81: Best Fitness = -10.113198280334473, Best Solution = D R' U B R' D' , Temperature = 19.467587308039988
Generation 82: Best Fitness = -9.222564697265625, Best Solution = D R' D , Temperature = 19.07823556187919
Generation 83: Best Fitness = -10.045044898986816, Best Solution = D R' D R' , Temperature = 18.696670850641606
Generation 84: Best Fitness = -9.606328964233398, Best Solution = D R' D L B' D' , Temperature = 18.322737433628774
Generation 85: Best Fitness = -10.361748695373535, Best Solution = R' U B , Temperature = 17.956282684956197
Generation 86: Best Fitness = -9.210469245910645, Best Solution = D R' U B R' , Temperature = 17.597157031257073
Generation 87: Best Fitness = -9.326236724853516, Best Solution = D R' U , Temperature = 17.24521389063193
Generation 88: Best Fitness = -9.973762512207031, Best Solution = U F B F' B U' F' , Temperature = 16.900309612819292
Generation 89: Best Fitness = -9.222564697265625, Best Solution = D R' D , Temperature = 16.562303420562905
Generation 90: Best Fitness = -9.994393348693848, Best Solution = D D L , Temperature = 16.231057352151648
Generation 91: Best Fitness = -10.032840728759766, Best Solution = F' B' F D' B D' D' , Temperature = 15.906436205108616
Generation 92: Best Fitness = -9.994393348693848, Best Solution = D' D' L , Temperature = 15.588307481006444
Generation 93: Best Fitness = -9.994393348693848, Best Solution = D' D' L , Temperature = 15.276541331386316
Generation 94: Best Fitness = -9.975663185119629, Best Solution = D R' U F' , Temperature = 14.971010504758588
Generation 95: Best Fitness = -10.173884391784668, Best Solution = D' D' L F' , Temperature = 14.671590294663416
Generation 96: Best Fitness = -9.222564697265625, Best Solution = D R' D , Temperature = 14.378158488770147
Generation 97: Best Fitness = -9.991754531860352, Best Solution = D L R' L' U B U B , Temperature = 14.090595318994744
Generation 98: Best Fitness = -9.8964262008667, Best Solution = D' D' L F F , Temperature = 13.808783412614849
Generation 99: Best Fitness = -10.331997871398926, Best Solution = U F L' R' L F' D , Temperature = 13.532607744362553
Generation 100: Best Fitness = -10.361748695373535, Best Solution = R' U B , Temperature = 13.261955589475301
Generation 101: Best Fitness = -9.994393348693848, Best Solution = D D L , Temperature = 12.996716477685794
Generation 102: Best Fitness = -9.222564697265625, Best Solution = D R' D , Temperature = 12.736782148132079
Generation 103: Best Fitness = -9.222564697265625, Best Solution = D R' D , Temperature = 12.482046505169437
Generation 104: Best Fitness = -10.152800559997559, Best Solution = D D L' L' , Temperature = 12.232405575066048
